domain,year,gender,variable,value
Medicine and Health,2017,Male,inbreeding2,0.138659624
Medicine and Health,2017,Male,inbreeding3,0.209310003
Medicine and Health,2017,Male,inbreeding4,0.272367118
Medicine and Health,2017,Female,inbreeding1,0.09317032
Medicine and Health,2017,Female,inbreeding2,0.153035413
Medicine and Health,2017,Female,inbreeding3,0.252107926
Medicine and Health,2017,Female,inbreeding4,0.311973019
Medicine and Health,2018,Male,inbreeding1,0.081756757
Medicine and Health,2018,Male,inbreeding2,0.136824324
Medicine and Health,2018,Male,inbreeding3,0.211486486
Medicine and Health,2018,Male,inbreeding4,0.266554054
Medicine and Health,2018,Female,inbreeding1,0.091372716
Medicine and Health,2018,Female,inbreeding2,0.141946451
Medicine and Health,2018,Female,inbreeding3,0.223119422
Medicine and Health,2018,Female,inbreeding4,0.273693158
Medicine and Health,2019,Male,inbreeding1,0.075975359
Medicine and Health,2019,Male,inbreeding2,0.124572211
Medicine and Health,2019,Male,inbreeding3,0.203285421
Medicine and Health,2019,Male,inbreeding4,0.251882272
Medicine and Health,2019,Female,inbreeding1,0.093900834
Medicine and Health,2019,Female,inbreeding2,0.142606406
Medicine and Health,2019,Female,inbreeding3,0.218516893
Medicine and Health,2019,Female,inbreeding4,0.267222466
Medicine and Health,2020,Male,inbreeding1,0.08
Medicine and Health,2020,Male,inbreeding2,0.124731183
Medicine and Health,2020,Male,inbreeding3,0.222365591
Medicine and Health,2020,Male,inbreeding4,0.267096774
Medicine and Health,2020,Female,inbreeding1,0.079538905
Medicine and Health,2020,Female,inbreeding2,0.120461095
Medicine and Health,2020,Female,inbreeding3,0.228242075
Medicine and Health,2020,Female,inbreeding4,0.269164265
Medicine and Health,2021,Male,inbreeding1,0.07790224
Medicine and Health,2021,Male,inbreeding2,0.111507128
Medicine and Health,2021,Male,inbreeding3,0.210794297
Medicine and Health,2021,Male,inbreeding4,0.244399185
Medicine and Health,2021,Female,inbreeding1,0.090102389
Medicine and Health,2021,Female,inbreeding2,0.132423208
Medicine and Health,2021,Female,inbreeding3,0.227303754
Medicine and Health,2021,Female,inbreeding4,0.269624573
Medicine and Health,2022,Male,inbreeding1,0.078021978
Medicine and Health,2022,Male,inbreeding2,0.10989011
Medicine and Health,2022,Male,inbreeding3,0.217582418
Medicine and Health,2022,Male,inbreeding4,0.249450549
Medicine and Health,2022,Female,inbreeding1,0.065625
Medicine and Health,2022,Female,inbreeding2,0.0953125
Medicine and Health,2022,Female,inbreeding3,0.21875
Medicine and Health,2022,Female,inbreeding4,0.2484375
Natural Sciences,1975,Male,inbreeding1,0.060240964
Natural Sciences,1975,Male,inbreeding2,0.096385542
Natural Sciences,1975,Male,inbreeding3,0.120481928
Natural Sciences,1975,Male,inbreeding4,0.156626506
Natural Sciences,1975,Female,inbreeding1,0.107142857
Natural Sciences,1975,Female,inbreeding2,0.214285714
Natural Sciences,1975,Female,inbreeding3,0.178571429
Natural Sciences,1975,Female,inbreeding4,0.285714286
Natural Sciences,1976,Male,inbreeding1,0.082568807
Natural Sciences,1976,Male,inbreeding2,0.137614679
Natural Sciences,1976,Male,inbreeding3,0.174311927
Natural Sciences,1976,Male,inbreeding4,0.229357798
Natural Sciences,1976,Female,inbreeding1,0.151515152
Natural Sciences,1976,Female,inbreeding2,0.333333333
Natural Sciences,1976,Female,inbreeding3,0.393939394
Natural Sciences,1976,Female,inbreeding4,0.575757576
Natural Sciences,1977,Male,inbreeding1,0.089108911
Natural Sciences,1977,Male,inbreeding2,0.108910891
Natural Sciences,1977,Male,inbreeding3,0.138613861
Natural Sciences,1977,Male,inbreeding4,0.158415842
Natural Sciences,1977,Female,inbreeding1,0.117647059
Natural Sciences,1977,Female,inbreeding2,0.352941176
Natural Sciences,1977,Female,inbreeding3,0.147058824
Natural Sciences,1977,Female,inbreeding4,0.382352941
Natural Sciences,1978,Male,inbreeding1,0.032786885
Natural Sciences,1978,Male,inbreeding2,0.098360656
Natural Sciences,1978,Male,inbreeding3,0.081967213
Natural Sciences,1978,Male,inbreeding4,0.147540984
Natural Sciences,1978,Female,inbreeding1,0.2
Natural Sciences,1978,Female,inbreeding2,0.35
Natural Sciences,1978,Female,inbreeding3,0.25
Natural Sciences,1978,Female,inbreeding4,0.4
Natural Sciences,1979,Male,inbreeding1,0.014492754
Natural Sciences,1979,Male,inbreeding2,0.079710145
Natural Sciences,1979,Male,inbreeding3,0.036231884
Natural Sciences,1979,Male,inbreeding4,0.101449275
Natural Sciences,1979,Female,inbreeding1,0.055555556
Natural Sciences,1979,Female,inbreeding2,0.194444444
Natural Sciences,1979,Female,inbreeding3,0.111111111
Natural Sciences,1979,Female,inbreeding4,0.25
Natural Sciences,1980,Male,inbreeding1,0.066666667
Natural Sciences,1980,Male,inbreeding2,0.145454545
Natural Sciences,1980,Male,inbreeding3,0.133333333
Natural Sciences,1980,Male,inbreeding4,0.212121212
Natural Sciences,1980,Female,inbreeding1,0.094339623
Natural Sciences,1980,Female,inbreeding2,0.20754717
Natural Sciences,1980,Female,inbreeding3,0.301886792
Natural Sciences,1980,Female,inbreeding4,0.41509434
Natural Sciences,1981,Male,inbreeding1,0.063583815
Natural Sciences,1981,Male,inbreeding2,0.150289017
Natural Sciences,1981,Male,inbreeding3,0.150289017
Natural Sciences,1981,Male,inbreeding4,0.23699422
Natural Sciences,1981,Female,inbreeding1,0.169811321
Natural Sciences,1981,Female,inbreeding2,0.245283019
Natural Sciences,1981,Female,inbreeding3,0.283018868
Natural Sciences,1981,Female,inbreeding4,0.358490566
Natural Sciences,1982,Male,inbreeding1,0.072164948
Natural Sciences,1982,Male,inbreeding2,0.12371134
Natural Sciences,1982,Male,inbreeding3,0.154639175
Natural Sciences,1982,Male,inbreeding4,0.206185567
Natural Sciences,1982,Female,inbreeding1,0.168674699
Natural Sciences,1982,Female,inbreeding2,0.301204819
Natural Sciences,1982,Female,inbreeding3,0.21686747
Natural Sciences,1982,Female,inbreeding4,0.34939759
Natural Sciences,1983,Male,inbreeding1,0.077319588
Natural Sciences,1983,Male,inbreeding2,0.134020619
Natural Sciences,1983,Male,inbreeding3,0.139175258
Natural Sciences,1983,Male,inbreeding4,0.195876289
Natural Sciences,1983,Female,inbreeding1,0.063492063
Natural Sciences,1983,Female,inbreeding2,0.253968254
Natural Sciences,1983,Female,inbreeding3,0.126984127
Natural Sciences,1983,Female,inbreeding4,0.317460317
Natural Sciences,1984,Male,inbreeding1,0.049586777
Natural Sciences,1984,Male,inbreeding2,0.103305785
Natural Sciences,1984,Male,inbreeding3,0.161157025
Natural Sciences,1984,Male,inbreeding4,0.214876033
Natural Sciences,1984,Female,inbreeding1,0.155844156
Natural Sciences,1984,Female,inbreeding2,0.246753247
Natural Sciences,1984,Female,inbreeding3,0.233766234
Natural Sciences,1984,Female,inbreeding4,0.324675325
Natural Sciences,1985,Male,inbreeding1,0.066964286
Natural Sciences,1985,Male,inbreeding2,0.15625
Natural Sciences,1985,Male,inbreeding3,0.142857143
Natural Sciences,1985,Male,inbreeding4,0.232142857
Natural Sciences,1985,Female,inbreeding1,0.086021505
Natural Sciences,1985,Female,inbreeding2,0.193548387
Natural Sciences,1985,Female,inbreeding3,0.161290323
Natural Sciences,1985,Female,inbreeding4,0.268817204
Natural Sciences,1986,Male,inbreeding1,0.073359073
Natural Sciences,1986,Male,inbreeding2,0.158301158
Natural Sciences,1986,Male,inbreeding3,0.142857143
Natural Sciences,1986,Male,inbreeding4,0.227799228
Natural Sciences,1986,Female,inbreeding1,0.066666667
Natural Sciences,1986,Female,inbreeding2,0.175
Natural Sciences,1986,Female,inbreeding3,0.133333333
Natural Sciences,1986,Female,inbreeding4,0.241666667
Natural Sciences,1987,Male,inbreeding1,0.045112782
Natural Sciences,1987,Male,inbreeding2,0.157894737
Natural Sciences,1987,Male,inbreeding3,0.112781955
Natural Sciences,1987,Male,inbreeding4,0.22556391
Natural Sciences,1987,Female,inbreeding1,0.089430894
Natural Sciences,1987,Female,inbreeding2,0.235772358
Natural Sciences,1987,Female,inbreeding3,0.18699187
Natural Sciences,1987,Female,inbreeding4,0.333333333
Natural Sciences,1988,Male,inbreeding1,0.054607509
Natural Sciences,1988,Male,inbreeding2,0.119453925
Natural Sciences,1988,Male,inbreeding3,0.146757679
Natural Sciences,1988,Male,inbreeding4,0.211604096
Natural Sciences,1988,Female,inbreeding1,0.126984127
Natural Sciences,1988,Female,inbreeding2,0.26984127
Natural Sciences,1988,Female,inbreeding3,0.166666667
Natural Sciences,1988,Female,inbreeding4,0.30952381
Natural Sciences,1989,Male,inbreeding1,0.052459016
Natural Sciences,1989,Male,inbreeding2,0.118032787
Natural Sciences,1989,Male,inbreeding3,0.137704918
Natural Sciences,1989,Male,inbreeding4,0.203278689
Natural Sciences,1989,Female,inbreeding1,0.094339623
Natural Sciences,1989,Female,inbreeding2,0.232704403
Natural Sciences,1989,Female,inbreeding3,0.194968553
Natural Sciences,1989,Female,inbreeding4,0.333333333
Natural Sciences,1990,Male,inbreeding1,0.06824147
Natural Sciences,1990,Male,inbreeding2,0.12335958
Natural Sciences,1990,Male,inbreeding3,0.165354331
Natural Sciences,1990,Male,inbreeding4,0.220472441
Natural Sciences,1990,Female,inbreeding1,0.11299435
Natural Sciences,1990,Female,inbreeding2,0.225988701
Natural Sciences,1990,Female,inbreeding3,0.231638418
Natural Sciences,1990,Female,inbreeding4,0.344632768
Natural Sciences,1991,Male,inbreeding1,0.066115702
Natural Sciences,1991,Male,inbreeding2,0.154269972
Natural Sciences,1991,Male,inbreeding3,0.168044077
Natural Sciences,1991,Male,inbreeding4,0.256198347
Natural Sciences,1991,Female,inbreeding1,0.119791667
Natural Sciences,1991,Female,inbreeding2,0.192708333
Natural Sciences,1991,Female,inbreeding3,0.203125
Natural Sciences,1991,Female,inbreeding4,0.276041667
Natural Sciences,1992,Male,inbreeding1,0.047745358
Natural Sciences,1992,Male,inbreeding2,0.116710875
Natural Sciences,1992,Male,inbreeding3,0.151193634
Natural Sciences,1992,Male,inbreeding4,0.220159151
Natural Sciences,1992,Female,inbreeding1,0.064516129
Natural Sciences,1992,Female,inbreeding2,0.161290323
Natural Sciences,1992,Female,inbreeding3,0.129032258
Natural Sciences,1992,Female,inbreeding4,0.225806452
Natural Sciences,1993,Male,inbreeding1,0.070217918
Natural Sciences,1993,Male,inbreeding2,0.147699758
Natural Sciences,1993,Male,inbreeding3,0.157384988
Natural Sciences,1993,Male,inbreeding4,0.234866828
Natural Sciences,1993,Female,inbreeding1,0.092511013
Natural Sciences,1993,Female,inbreeding2,0.237885463
Natural Sciences,1993,Female,inbreeding3,0.171806167
Natural Sciences,1993,Female,inbreeding4,0.317180617
Natural Sciences,1994,Male,inbreeding1,0.061002179
Natural Sciences,1994,Male,inbreeding2,0.132897603
Natural Sciences,1994,Male,inbreeding3,0.135076253
Natural Sciences,1994,Male,inbreeding4,0.206971678
Natural Sciences,1994,Female,inbreeding1,0.104761905
Natural Sciences,1994,Female,inbreeding2,0.20952381
Natural Sciences,1994,Female,inbreeding3,0.171428571
Natural Sciences,1994,Female,inbreeding4,0.276190476
Natural Sciences,1995,Male,inbreeding1,0.079439252
Natural Sciences,1995,Male,inbreeding2,0.182242991
Natural Sciences,1995,Male,inbreeding3,0.128504673
Natural Sciences,1995,Male,inbreeding4,0.231308411
Natural Sciences,1995,Female,inbreeding1,0.093220339
Natural Sciences,1995,Female,inbreeding2,0.216101695
Natural Sciences,1995,Female,inbreeding3,0.211864407
Natural Sciences,1995,Female,inbreeding4,0.334745763
Natural Sciences,1996,Male,inbreeding1,0.044176707
Natural Sciences,1996,Male,inbreeding2,0.12248996
Natural Sciences,1996,Male,inbreeding3,0.128514056
Natural Sciences,1996,Male,inbreeding4,0.206827309
Natural Sciences,1996,Female,inbreeding1,0.152727273
Natural Sciences,1996,Female,inbreeding2,0.229090909
Natural Sciences,1996,Female,inbreeding3,0.272727273
Natural Sciences,1996,Female,inbreeding4,0.349090909
Natural Sciences,1997,Male,inbreeding1,0.086142322
Natural Sciences,1997,Male,inbreeding2,0.166666667
Natural Sciences,1997,Male,inbreeding3,0.174157303
Natural Sciences,1997,Male,inbreeding4,0.254681648
Natural Sciences,1997,Female,inbreeding1,0.110749186
Natural Sciences,1997,Female,inbreeding2,0.195439739
Natural Sciences,1997,Female,inbreeding3,0.166123779
Natural Sciences,1997,Female,inbreeding4,0.250814332
Natural Sciences,1998,Male,inbreeding1,0.081597222
Natural Sciences,1998,Male,inbreeding2,0.147569444
Natural Sciences,1998,Male,inbreeding3,0.180555556
Natural Sciences,1998,Male,inbreeding4,0.246527778
Natural Sciences,1998,Female,inbreeding1,0.106017192
Natural Sciences,1998,Female,inbreeding2,0.180515759
Natural Sciences,1998,Female,inbreeding3,0.214899713
Natural Sciences,1998,Female,inbreeding4,0.289398281
Natural Sciences,1999,Male,inbreeding1,0.073322933
Natural Sciences,1999,Male,inbreeding2,0.148205928
Natural Sciences,1999,Male,inbreeding3,0.16224649
Natural Sciences,1999,Male,inbreeding4,0.237129485
Natural Sciences,1999,Female,inbreeding1,0.127536232
Natural Sciences,1999,Female,inbreeding2,0.234782609
Natural Sciences,1999,Female,inbreeding3,0.220289855
Natural Sciences,1999,Female,inbreeding4,0.327536232
Natural Sciences,2000,Male,inbreeding1,0.08588064
Natural Sciences,2000,Male,inbreeding2,0.163027656
Natural Sciences,2000,Male,inbreeding3,0.155749636
Natural Sciences,2000,Male,inbreeding4,0.232896652
Natural Sciences,2000,Female,inbreeding1,0.090069284
Natural Sciences,2000,Female,inbreeding2,0.182448037
Natural Sciences,2000,Female,inbreeding3,0.233256351
Natural Sciences,2000,Female,inbreeding4,0.325635104
Natural Sciences,2001,Male,inbreeding1,0.076129032
Natural Sciences,2001,Male,inbreeding2,0.157419355
Natural Sciences,2001,Male,inbreeding3,0.153548387
Natural Sciences,2001,Male,inbreeding4,0.23483871
Natural Sciences,2001,Female,inbreeding1,0.11409396
Natural Sciences,2001,Female,inbreeding2,0.185682327
Natural Sciences,2001,Female,inbreeding3,0.234899329
Natural Sciences,2001,Female,inbreeding4,0.306487696
Natural Sciences,2002,Male,inbreeding1,0.079110012
Natural Sciences,2002,Male,inbreeding2,0.171817058
Natural Sciences,2002,Male,inbreeding3,0.179233622
Natural Sciences,2002,Male,inbreeding4,0.271940667
Natural Sciences,2002,Female,inbreeding1,0.081932773
Natural Sciences,2002,Female,inbreeding2,0.18697479
Natural Sciences,2002,Female,inbreeding3,0.178571429
Natural Sciences,2002,Female,inbreeding4,0.283613445
Natural Sciences,2003,Male,inbreeding1,0.063073394
Natural Sciences,2003,Male,inbreeding2,0.151376147
Natural Sciences,2003,Male,inbreeding3,0.149082569
Natural Sciences,2003,Male,inbreeding4,0.237385321
Natural Sciences,2003,Female,inbreeding1,0.092213115
Natural Sciences,2003,Female,inbreeding2,0.192622951
Natural Sciences,2003,Female,inbreeding3,0.206967213
Natural Sciences,2003,Female,inbreeding4,0.307377049
Natural Sciences,2004,Male,inbreeding1,0.073869901
Natural Sciences,2004,Male,inbreeding2,0.15876516
Natural Sciences,2004,Male,inbreeding3,0.166482911
Natural Sciences,2004,Male,inbreeding4,0.25137817
Natural Sciences,2004,Female,inbreeding1,0.11826087
Natural Sciences,2004,Female,inbreeding2,0.196521739
Natural Sciences,2004,Female,inbreeding3,0.219130435
Natural Sciences,2004,Female,inbreeding4,0.297391304
Natural Sciences,2005,Male,inbreeding1,0.068767908
Natural Sciences,2005,Male,inbreeding2,0.147086915
Natural Sciences,2005,Male,inbreeding3,0.163323782
Natural Sciences,2005,Male,inbreeding4,0.241642789
Natural Sciences,2005,Female,inbreeding1,0.100424328
Natural Sciences,2005,Female,inbreeding2,0.210749646
Natural Sciences,2005,Female,inbreeding3,0.175388967
Natural Sciences,2005,Female,inbreeding4,0.285714286
Natural Sciences,2006,Male,inbreeding1,0.074352548
Natural Sciences,2006,Male,inbreeding2,0.162071846
Natural Sciences,2006,Male,inbreeding3,0.169590643
Natural Sciences,2006,Male,inbreeding4,0.257309942
Natural Sciences,2006,Female,inbreeding1,0.086787565
Natural Sciences,2006,Female,inbreeding2,0.182642487
Natural Sciences,2006,Female,inbreeding3,0.17746114
Natural Sciences,2006,Female,inbreeding4,0.273316062
Natural Sciences,2007,Male,inbreeding1,0.076506955
Natural Sciences,2007,Male,inbreeding2,0.156877898
Natural Sciences,2007,Male,inbreeding3,0.186244204
Natural Sciences,2007,Male,inbreeding4,0.266615147
Natural Sciences,2007,Female,inbreeding1,0.113294798
Natural Sciences,2007,Female,inbreeding2,0.201156069
Natural Sciences,2007,Female,inbreeding3,0.221965318
Natural Sciences,2007,Female,inbreeding4,0.30982659
Natural Sciences,2008,Male,inbreeding1,0.066619916
Natural Sciences,2008,Male,inbreeding2,0.156381487
Natural Sciences,2008,Male,inbreeding3,0.169004208
Natural Sciences,2008,Male,inbreeding4,0.258765778
Natural Sciences,2008,Female,inbreeding1,0.090431125
Natural Sciences,2008,Female,inbreeding2,0.18086225
Natural Sciences,2008,Female,inbreeding3,0.193480547
Natural Sciences,2008,Female,inbreeding4,0.283911672
Natural Sciences,2009,Male,inbreeding1,0.084427767
Natural Sciences,2009,Male,inbreeding2,0.155096936
Natural Sciences,2009,Male,inbreeding3,0.185741088
Natural Sciences,2009,Male,inbreeding4,0.256410256
Natural Sciences,2009,Female,inbreeding1,0.094736842
Natural Sciences,2009,Female,inbreeding2,0.183732057
Natural Sciences,2009,Female,inbreeding3,0.19138756
Natural Sciences,2009,Female,inbreeding4,0.280382775
Natural Sciences,2010,Male,inbreeding1,0.076790831
Natural Sciences,2010,Male,inbreeding2,0.173065903
Natural Sciences,2010,Male,inbreeding3,0.164469914
Natural Sciences,2010,Male,inbreeding4,0.260744986
Natural Sciences,2010,Female,inbreeding1,0.080548415
Natural Sciences,2010,Female,inbreeding2,0.158526135
Natural Sciences,2010,Female,inbreeding3,0.19108826
Natural Sciences,2010,Female,inbreeding4,0.269065981
Natural Sciences,2011,Male,inbreeding1,0.073221757
Natural Sciences,2011,Male,inbreeding2,0.160041841
Natural Sciences,2011,Male,inbreeding3,0.175732218
Natural Sciences,2011,Male,inbreeding4,0.262552301
Natural Sciences,2011,Female,inbreeding1,0.094931617
Natural Sciences,2011,Female,inbreeding2,0.181013677
Natural Sciences,2011,Female,inbreeding3,0.187449718
Natural Sciences,2011,Female,inbreeding4,0.273531778
Natural Sciences,2012,Male,inbreeding1,0.08239333
Natural Sciences,2012,Male,inbreeding2,0.151544875
Natural Sciences,2012,Male,inbreeding3,0.18293281
Natural Sciences,2012,Male,inbreeding4,0.252084355
Natural Sciences,2012,Female,inbreeding1,0.098884758
Natural Sciences,2012,Female,inbreeding2,0.169516729
Natural Sciences,2012,Female,inbreeding3,0.223791822
Natural Sciences,2012,Female,inbreeding4,0.294423792
Natural Sciences,2013,Male,inbreeding1,0.074169901
Natural Sciences,2013,Male,inbreeding2,0.148771022
Natural Sciences,2013,Male,inbreeding3,0.188874515
Natural Sciences,2013,Male,inbreeding4,0.263475636
Natural Sciences,2013,Female,inbreeding1,0.086551265
Natural Sciences,2013,Female,inbreeding2,0.165113182
Natural Sciences,2013,Female,inbreeding3,0.21770972
Natural Sciences,2013,Female,inbreeding4,0.296271638
Natural Sciences,2014,Male,inbreeding1,0.075510204
Natural Sciences,2014,Male,inbreeding2,0.14244898
Natural Sciences,2014,Male,inbreeding3,0.192653061
Natural Sciences,2014,Male,inbreeding4,0.259591837
Natural Sciences,2014,Female,inbreeding1,0.089659295
Natural Sciences,2014,Female,inbreeding2,0.166168559
Natural Sciences,2014,Female,inbreeding3,0.214584579
Natural Sciences,2014,Female,inbreeding4,0.291093843
Natural Sciences,2015,Male,inbreeding1,0.083696946
Natural Sciences,2015,Male,inbreeding2,0.154700516
Natural Sciences,2015,Male,inbreeding3,0.200317334
Natural Sciences,2015,Male,inbreeding4,0.271320904
Natural Sciences,2015,Female,inbreeding1,0.097972973
Natural Sciences,2015,Female,inbreeding2,0.168355856
Natural Sciences,2015,Female,inbreeding3,0.208333333
Natural Sciences,2015,Female,inbreeding4,0.278716216
Natural Sciences,2016,Male,inbreeding1,0.085952291
Natural Sciences,2016,Male,inbreeding2,0.151836426
Natural Sciences,2016,Male,inbreeding3,0.207875805
Natural Sciences,2016,Male,inbreeding4,0.273759939
Natural Sciences,2016,Female,inbreeding1,0.090563991
Natural Sciences,2016,Female,inbreeding2,0.158893709
Natural Sciences,2016,Female,inbreeding3,0.223969631
Natural Sciences,2016,Female,inbreeding4,0.292299349
Natural Sciences,2017,Male,inbreeding1,0.078394599
Natural Sciences,2017,Male,inbreeding2,0.140285071
Natural Sciences,2017,Male,inbreeding3,0.210802701
Natural Sciences,2017,Male,inbreeding4,0.272693173
Natural Sciences,2017,Female,inbreeding1,0.087861859
Natural Sciences,2017,Female,inbreeding2,0.139664804
Natural Sciences,2017,Female,inbreeding3,0.231081767
Natural Sciences,2017,Female,inbreeding4,0.282884713
Natural Sciences,2018,Male,inbreeding1,0.078757225
Natural Sciences,2018,Male,inbreeding2,0.132947977
Natural Sciences,2018,Male,inbreeding3,0.210982659
Natural Sciences,2018,Male,inbreeding4,0.26517341
Natural Sciences,2018,Female,inbreeding1,0.085625324
Natural Sciences,2018,Female,inbreeding2,0.140633108
Natural Sciences,2018,Female,inbreeding3,0.216398547
Natural Sciences,2018,Female,inbreeding4,0.271406331
Natural Sciences,2019,Male,inbreeding1,0.084043377
Natural Sciences,2019,Male,inbreeding2,0.132842758
Natural Sciences,2019,Male,inbreeding3,0.217273431
Natural Sciences,2019,Male,inbreeding4,0.266072812
Natural Sciences,2019,Female,inbreeding1,0.084210526
Natural Sciences,2019,Female,inbreeding2,0.13
Natural Sciences,2019,Female,inbreeding3,0.229473684
Natural Sciences,2019,Female,inbreeding4,0.275263158
Natural Sciences,2020,Male,inbreeding1,0.08992629
Natural Sciences,2020,Male,inbreeding2,0.123341523
Natural Sciences,2020,Male,inbreeding3,0.236363636
Natural Sciences,2020,Male,inbreeding4,0.26977887
Natural Sciences,2020,Female,inbreeding1,0.090663058
Natural Sciences,2020,Female,inbreeding2,0.138024357
Natural Sciences,2020,Female,inbreeding3,0.248985115
Natural Sciences,2020,Female,inbreeding4,0.296346414
Natural Sciences,2021,Male,inbreeding1,0.075885329
Natural Sciences,2021,Male,inbreeding2,0.110736369
Natural Sciences,2021,Male,inbreeding3,0.220910624
Natural Sciences,2021,Male,inbreeding4,0.255761664
Natural Sciences,2021,Female,inbreeding1,0.086469175
Natural Sciences,2021,Female,inbreeding2,0.117694155
Natural Sciences,2021,Female,inbreeding3,0.252201761
Natural Sciences,2021,Female,inbreeding4,0.283426741
Natural Sciences,2022,Male,inbreeding1,0.072796935
Natural Sciences,2022,Male,inbreeding2,0.088122605
Natural Sciences,2022,Male,inbreeding3,0.229885057
Natural Sciences,2022,Male,inbreeding4,0.245210728
Natural Sciences,2022,Female,inbreeding1,0.083032491
Natural Sciences,2022,Female,inbreeding2,0.106498195
Natural Sciences,2022,Female,inbreeding3,0.227436823
Natural Sciences,2022,Female,inbreeding4,0.250902527
Social Sciences,1975,Male,inbreeding1,0.03125
Social Sciences,1975,Male,inbreeding2,0.09375
Social Sciences,1975,Male,inbreeding3,0.0625
Social Sciences,1975,Male,inbreeding4,0.125
Social Sciences,1975,Female,inbreeding1,0.125
Social Sciences,1975,Female,inbreeding2,0.1875
Social Sciences,1975,Female,inbreeding3,0.3125
Social Sciences,1975,Female,inbreeding4,0.375
Social Sciences,1976,Male,inbreeding1,0
Social Sciences,1976,Male,inbreeding2,0.047619048
Social Sciences,1976,Male,inbreeding3,0.095238095
Social Sciences,1976,Male,inbreeding4,0.142857143
Social Sciences,1976,Female,inbreeding1,0.083333333
Social Sciences,1976,Female,inbreeding2,0.166666667
Social Sciences,1976,Female,inbreeding3,0.083333333
Social Sciences,1976,Female,inbreeding4,0.166666667
Social Sciences,1977,Male,inbreeding1,0.073170732
Social Sciences,1977,Male,inbreeding2,0.146341463
Social Sciences,1977,Male,inbreeding3,0.12195122
Social Sciences,1977,Male,inbreeding4,0.195121951
Social Sciences,1977,Female,inbreeding1,0.142857143
Social Sciences,1977,Female,inbreeding2,0.285714286
Social Sciences,1977,Female,inbreeding3,0.285714286
Social Sciences,1977,Female,inbreeding4,0.428571429
Social Sciences,1978,Male,inbreeding1,0
Social Sciences,1978,Male,inbreeding2,0
Social Sciences,1978,Male,inbreeding3,0.111111111
Social Sciences,1978,Male,inbreeding4,0.111111111
Social Sciences,1978,Female,inbreeding1,0.041666667
Social Sciences,1978,Female,inbreeding2,0.083333333
Social Sciences,1978,Female,inbreeding3,0.25
Social Sciences,1978,Female,inbreeding4,0.291666667
Social Sciences,1979,Male,inbreeding1,0.048780488
Social Sciences,1979,Male,inbreeding2,0.146341463
Social Sciences,1979,Male,inbreeding3,0.146341463
Social Sciences,1979,Male,inbreeding4,0.243902439
Social Sciences,1979,Female,inbreeding1,0.1
Social Sciences,1979,Female,inbreeding2,0.2
Social Sciences,1979,Female,inbreeding3,0.3
Social Sciences,1979,Female,inbreeding4,0.4
Social Sciences,1980,Male,inbreeding1,0.045454545
Social Sciences,1980,Male,inbreeding2,0.090909091
Social Sciences,1980,Male,inbreeding3,0.113636364
Social Sciences,1980,Male,inbreeding4,0.159090909
Social Sciences,1980,Female,inbreeding1,0.166666667
Social Sciences,1980,Female,inbreeding2,0.277777778
Social Sciences,1980,Female,inbreeding3,0.166666667
Social Sciences,1980,Female,inbreeding4,0.277777778
Social Sciences,1981,Male,inbreeding1,0.068181818
Social Sciences,1981,Male,inbreeding2,0.159090909
Social Sciences,1981,Male,inbreeding3,0.090909091
Social Sciences,1981,Male,inbreeding4,0.181818182
Social Sciences,1981,Female,inbreeding1,0.047619048
Social Sciences,1981,Female,inbreeding2,0.142857143
Social Sciences,1981,Female,inbreeding3,0.238095238
Social Sciences,1981,Female,inbreeding4,0.333333333
Social Sciences,1982,Male,inbreeding1,0.053571429
Social Sciences,1982,Male,inbreeding2,0.125
Social Sciences,1982,Male,inbreeding3,0.125
Social Sciences,1982,Male,inbreeding4,0.196428571
Social Sciences,1982,Female,inbreeding1,0
Social Sciences,1982,Female,inbreeding2,0.12
Social Sciences,1982,Female,inbreeding3,0.12
Social Sciences,1982,Female,inbreeding4,0.24
Social Sciences,1983,Male,inbreeding1,0.072727273
Social Sciences,1983,Male,inbreeding2,0.109090909
Social Sciences,1983,Male,inbreeding3,0.127272727
Social Sciences,1983,Male,inbreeding4,0.163636364
Social Sciences,1983,Female,inbreeding1,0.041666667
Social Sciences,1983,Female,inbreeding2,0.125
Social Sciences,1983,Female,inbreeding3,0.25
Social Sciences,1983,Female,inbreeding4,0.333333333
Social Sciences,1984,Male,inbreeding1,0.020833333
Social Sciences,1984,Male,inbreeding2,0.125
Social Sciences,1984,Male,inbreeding3,0.0625
Social Sciences,1984,Male,inbreeding4,0.166666667
Social Sciences,1984,Female,inbreeding1,0.058823529
Social Sciences,1984,Female,inbreeding2,0.117647059
Social Sciences,1984,Female,inbreeding3,0.147058824
Social Sciences,1984,Female,inbreeding4,0.205882353
Social Sciences,1985,Male,inbreeding1,0.086956522
Social Sciences,1985,Male,inbreeding2,0.15942029
Social Sciences,1985,Male,inbreeding3,0.15942029
Social Sciences,1985,Male,inbreeding4,0.231884058
Social Sciences,1985,Female,inbreeding1,0.033333333
Social Sciences,1985,Female,inbreeding2,0.2
Social Sciences,1985,Female,inbreeding3,0.233333333
Social Sciences,1985,Female,inbreeding4,0.4
Social Sciences,1986,Male,inbreeding1,0.086956522
Social Sciences,1986,Male,inbreeding2,0.15942029
Social Sciences,1986,Male,inbreeding3,0.246376812
Social Sciences,1986,Male,inbreeding4,0.31884058
Social Sciences,1986,Female,inbreeding1,0.146341463
