country_w,year,gender,variable,value
KR,1978,Male,mean_inbreeding2,0.166666667
KR,1978,Male,mean_inbreeding3,0
KR,1978,Male,mean_inbreeding4,0.166666667
KR,1978,Male,mean_inbreeding5,0.833333333
KR,1979,Male,mean_inbreeding1,0
KR,1979,Male,mean_inbreeding2,0.5
KR,1979,Male,mean_inbreeding3,0
KR,1979,Male,mean_inbreeding4,0.5
KR,1979,Male,mean_inbreeding5,0.5
KR,1980,Male,mean_inbreeding1,0
KR,1980,Male,mean_inbreeding2,0.166666667
KR,1980,Male,mean_inbreeding3,0
KR,1980,Male,mean_inbreeding4,0.166666667
KR,1980,Male,mean_inbreeding5,0.833333333
KR,1980,Female,mean_inbreeding1,0
KR,1980,Female,mean_inbreeding2,0
KR,1980,Female,mean_inbreeding3,0
KR,1980,Female,mean_inbreeding4,0
KR,1980,Female,mean_inbreeding5,1
KR,1981,Male,mean_inbreeding1,0
KR,1981,Male,mean_inbreeding2,0.083333333
KR,1981,Male,mean_inbreeding3,0
KR,1981,Male,mean_inbreeding4,0.083333333
KR,1981,Male,mean_inbreeding5,0.916666667
KR,1981,Female,mean_inbreeding1,0
KR,1981,Female,mean_inbreeding2,0
KR,1981,Female,mean_inbreeding3,0
KR,1981,Female,mean_inbreeding4,0
KR,1981,Female,mean_inbreeding5,1
KR,1982,Male,mean_inbreeding1,0
KR,1982,Male,mean_inbreeding2,0.2
KR,1982,Male,mean_inbreeding3,0
KR,1982,Male,mean_inbreeding4,0.2
KR,1982,Male,mean_inbreeding5,0.8
KR,1982,Female,mean_inbreeding1,0
KR,1982,Female,mean_inbreeding2,1
KR,1982,Female,mean_inbreeding3,0
KR,1982,Female,mean_inbreeding4,1
KR,1982,Female,mean_inbreeding5,0
KR,1983,Male,mean_inbreeding1,0.076923077
KR,1983,Male,mean_inbreeding2,0.153846154
KR,1983,Male,mean_inbreeding3,0.076923077
KR,1983,Male,mean_inbreeding4,0.153846154
KR,1983,Male,mean_inbreeding5,0.846153846
KR,1983,Female,mean_inbreeding1,0
KR,1983,Female,mean_inbreeding2,0.5
KR,1983,Female,mean_inbreeding3,0
KR,1983,Female,mean_inbreeding4,0.5
KR,1983,Female,mean_inbreeding5,0.5
KR,1984,Male,mean_inbreeding1,0.066666667
KR,1984,Male,mean_inbreeding2,0.266666667
KR,1984,Male,mean_inbreeding3,0.066666667
KR,1984,Male,mean_inbreeding4,0.266666667
KR,1984,Male,mean_inbreeding5,0.733333333
KR,1984,Female,mean_inbreeding1,0
KR,1984,Female,mean_inbreeding2,0
KR,1984,Female,mean_inbreeding3,0
KR,1984,Female,mean_inbreeding4,0
KR,1984,Female,mean_inbreeding5,1
KR,1985,Male,mean_inbreeding1,0
KR,1985,Male,mean_inbreeding2,0
KR,1985,Male,mean_inbreeding3,0
KR,1985,Male,mean_inbreeding4,0
KR,1985,Male,mean_inbreeding5,1
KR,1985,Female,mean_inbreeding1,0
KR,1985,Female,mean_inbreeding2,0
KR,1985,Female,mean_inbreeding3,0
KR,1985,Female,mean_inbreeding4,0
KR,1985,Female,mean_inbreeding5,1
KR,1986,Male,mean_inbreeding1,0
KR,1986,Male,mean_inbreeding2,0.25
KR,1986,Male,mean_inbreeding3,0.035714286
KR,1986,Male,mean_inbreeding4,0.285714286
KR,1986,Male,mean_inbreeding5,0.714285714
KR,1986,Female,mean_inbreeding1,0
KR,1986,Female,mean_inbreeding2,0
KR,1986,Female,mean_inbreeding3,0
KR,1986,Female,mean_inbreeding4,0
KR,1986,Female,mean_inbreeding5,1
KR,1987,Male,mean_inbreeding1,0.058823529
KR,1987,Male,mean_inbreeding2,0.058823529
KR,1987,Male,mean_inbreeding3,0.058823529
KR,1987,Male,mean_inbreeding4,0.058823529
KR,1987,Male,mean_inbreeding5,0.941176471
KR,1987,Female,mean_inbreeding1,0
KR,1987,Female,mean_inbreeding2,0
KR,1987,Female,mean_inbreeding3,0
KR,1987,Female,mean_inbreeding4,0
KR,1987,Female,mean_inbreeding5,1
KR,1988,Male,mean_inbreeding1,0
KR,1988,Male,mean_inbreeding2,0.115384615
KR,1988,Male,mean_inbreeding3,0
KR,1988,Male,mean_inbreeding4,0.115384615
KR,1988,Male,mean_inbreeding5,0.884615385
KR,1989,Male,mean_inbreeding1,0
KR,1989,Male,mean_inbreeding2,0.166666667
KR,1989,Male,mean_inbreeding3,0.041666667
KR,1989,Male,mean_inbreeding4,0.208333333
KR,1989,Male,mean_inbreeding5,0.791666667
KR,1989,Female,mean_inbreeding1,0
KR,1989,Female,mean_inbreeding2,0.2
KR,1989,Female,mean_inbreeding3,0
KR,1989,Female,mean_inbreeding4,0.2
KR,1989,Female,mean_inbreeding5,0.8
KR,1990,Male,mean_inbreeding1,0.071428571
KR,1990,Male,mean_inbreeding2,0.214285714
KR,1990,Male,mean_inbreeding3,0.071428571
KR,1990,Male,mean_inbreeding4,0.214285714
KR,1990,Male,mean_inbreeding5,0.785714286
KR,1990,Female,mean_inbreeding1,0
KR,1990,Female,mean_inbreeding2,0.5
KR,1990,Female,mean_inbreeding3,0
KR,1990,Female,mean_inbreeding4,0.5
KR,1990,Female,mean_inbreeding5,0.5
KR,1991,Male,mean_inbreeding1,0.033333333
KR,1991,Male,mean_inbreeding2,0.1
KR,1991,Male,mean_inbreeding3,0.033333333
KR,1991,Male,mean_inbreeding4,0.1
KR,1991,Male,mean_inbreeding5,0.9
KR,1991,Female,mean_inbreeding1,0
KR,1991,Female,mean_inbreeding2,0.285714286
KR,1991,Female,mean_inbreeding3,0
KR,1991,Female,mean_inbreeding4,0.285714286
KR,1991,Female,mean_inbreeding5,0.714285714
KR,1992,Male,mean_inbreeding1,0
KR,1992,Male,mean_inbreeding2,0.170731707
KR,1992,Male,mean_inbreeding3,0.024390244
KR,1992,Male,mean_inbreeding4,0.195121951
KR,1992,Male,mean_inbreeding5,0.804878049
KR,1992,Female,mean_inbreeding1,0
KR,1992,Female,mean_inbreeding2,0.222222222
KR,1992,Female,mean_inbreeding3,0.111111111
KR,1992,Female,mean_inbreeding4,0.333333333
KR,1992,Female,mean_inbreeding5,0.666666667
KR,1993,Male,mean_inbreeding1,0
KR,1993,Male,mean_inbreeding2,0.212765957
KR,1993,Male,mean_inbreeding3,0.021276596
KR,1993,Male,mean_inbreeding4,0.234042553
KR,1993,Male,mean_inbreeding5,0.765957447
KR,1993,Female,mean_inbreeding1,0
KR,1993,Female,mean_inbreeding2,0.25
KR,1993,Female,mean_inbreeding3,0
KR,1993,Female,mean_inbreeding4,0.25
KR,1993,Female,mean_inbreeding5,0.75
KR,1994,Male,mean_inbreeding1,0
KR,1994,Male,mean_inbreeding2,0.06557377
KR,1994,Male,mean_inbreeding3,0.032786885
KR,1994,Male,mean_inbreeding4,0.098360656
KR,1994,Male,mean_inbreeding5,0.901639344
KR,1994,Female,mean_inbreeding1,0
KR,1994,Female,mean_inbreeding2,0.083333333
KR,1994,Female,mean_inbreeding3,0
KR,1994,Female,mean_inbreeding4,0.083333333
KR,1994,Female,mean_inbreeding5,0.916666667
KR,1995,Male,mean_inbreeding1,0
KR,1995,Male,mean_inbreeding2,0.1
KR,1995,Male,mean_inbreeding3,0.033333333
KR,1995,Male,mean_inbreeding4,0.133333333
KR,1995,Male,mean_inbreeding5,0.866666667
KR,1995,Female,mean_inbreeding1,0
KR,1995,Female,mean_inbreeding2,0.083333333
KR,1995,Female,mean_inbreeding3,0
KR,1995,Female,mean_inbreeding4,0.083333333
KR,1995,Female,mean_inbreeding5,0.916666667
KR,1996,Male,mean_inbreeding1,0.028169014
KR,1996,Male,mean_inbreeding2,0.197183099
KR,1996,Male,mean_inbreeding3,0.070422535
KR,1996,Male,mean_inbreeding4,0.23943662
KR,1996,Male,mean_inbreeding5,0.76056338
KR,1996,Female,mean_inbreeding1,0.090909091
KR,1996,Female,mean_inbreeding2,0.272727273
KR,1996,Female,mean_inbreeding3,0.090909091
KR,1996,Female,mean_inbreeding4,0.272727273
KR,1996,Female,mean_inbreeding5,0.727272727
KR,1997,Male,mean_inbreeding1,0.061538462
KR,1997,Male,mean_inbreeding2,0.261538462
KR,1997,Male,mean_inbreeding3,0.076923077
KR,1997,Male,mean_inbreeding4,0.276923077
KR,1997,Male,mean_inbreeding5,0.723076923
KR,1997,Female,mean_inbreeding1,0
KR,1997,Female,mean_inbreeding2,0
KR,1997,Female,mean_inbreeding3,0
KR,1997,Female,mean_inbreeding4,0
KR,1997,Female,mean_inbreeding5,1
KR,1998,Male,mean_inbreeding1,0
KR,1998,Male,mean_inbreeding2,0.070175439
KR,1998,Male,mean_inbreeding3,0
KR,1998,Male,mean_inbreeding4,0.070175439
KR,1998,Male,mean_inbreeding5,0.929824561
KR,1998,Female,mean_inbreeding1,0.111111111
KR,1998,Female,mean_inbreeding2,0.111111111
KR,1998,Female,mean_inbreeding3,0.111111111
KR,1998,Female,mean_inbreeding4,0.111111111
KR,1998,Female,mean_inbreeding5,0.888888889
KR,1999,Male,mean_inbreeding1,0.06
KR,1999,Male,mean_inbreeding2,0.14
KR,1999,Male,mean_inbreeding3,0.12
KR,1999,Male,mean_inbreeding4,0.2
KR,1999,Male,mean_inbreeding5,0.8
KR,1999,Female,mean_inbreeding1,0.090909091
KR,1999,Female,mean_inbreeding2,0.272727273
KR,1999,Female,mean_inbreeding3,0.090909091
KR,1999,Female,mean_inbreeding4,0.272727273
KR,1999,Female,mean_inbreeding5,0.727272727
KR,2000,Male,mean_inbreeding1,0.106060606
KR,2000,Male,mean_inbreeding2,0.166666667
KR,2000,Male,mean_inbreeding3,0.166666667
KR,2000,Male,mean_inbreeding4,0.227272727
KR,2000,Male,mean_inbreeding5,0.772727273
KR,2000,Female,mean_inbreeding1,0.1
KR,2000,Female,mean_inbreeding2,0.1
KR,2000,Female,mean_inbreeding3,0.3
KR,2000,Female,mean_inbreeding4,0.3
KR,2000,Female,mean_inbreeding5,0.7
KR,2001,Male,mean_inbreeding1,0.013513514
KR,2001,Male,mean_inbreeding2,0.094594595
KR,2001,Male,mean_inbreeding3,0.054054054
KR,2001,Male,mean_inbreeding4,0.135135135
KR,2001,Male,mean_inbreeding5,0.864864865
KR,2001,Female,mean_inbreeding1,0.090909091
KR,2001,Female,mean_inbreeding2,0.090909091
KR,2001,Female,mean_inbreeding3,0.090909091
KR,2001,Female,mean_inbreeding4,0.090909091
KR,2001,Female,mean_inbreeding5,0.909090909
KR,2002,Male,mean_inbreeding1,0.098765432
KR,2002,Male,mean_inbreeding2,0.185185185
KR,2002,Male,mean_inbreeding3,0.160493827
KR,2002,Male,mean_inbreeding4,0.24691358
KR,2002,Male,mean_inbreeding5,0.75308642
KR,2002,Female,mean_inbreeding1,0
KR,2002,Female,mean_inbreeding2,0.045454545
KR,2002,Female,mean_inbreeding3,0.181818182
KR,2002,Female,mean_inbreeding4,0.227272727
KR,2002,Female,mean_inbreeding5,0.772727273
KR,2003,Male,mean_inbreeding1,0.032258065
KR,2003,Male,mean_inbreeding2,0.129032258
KR,2003,Male,mean_inbreeding3,0.075268817
KR,2003,Male,mean_inbreeding4,0.172043011
KR,2003,Male,mean_inbreeding5,0.827956989
KR,2003,Female,mean_inbreeding1,0.133333333
KR,2003,Female,mean_inbreeding2,0.133333333
KR,2003,Female,mean_inbreeding3,0.2
KR,2003,Female,mean_inbreeding4,0.2
KR,2003,Female,mean_inbreeding5,0.8
KR,2004,Male,mean_inbreeding1,0.073170732
KR,2004,Male,mean_inbreeding2,0.146341463
KR,2004,Male,mean_inbreeding3,0.097560976
KR,2004,Male,mean_inbreeding4,0.170731707
KR,2004,Male,mean_inbreeding5,0.829268293
KR,2004,Female,mean_inbreeding1,0
KR,2004,Female,mean_inbreeding2,0
KR,2004,Female,mean_inbreeding3,0.066666667
KR,2004,Female,mean_inbreeding4,0.066666667
KR,2004,Female,mean_inbreeding5,0.933333333
KR,2005,Male,mean_inbreeding1,0.08490566
KR,2005,Male,mean_inbreeding2,0.188679245
KR,2005,Male,mean_inbreeding3,0.132075472
KR,2005,Male,mean_inbreeding4,0.235849057
KR,2005,Male,mean_inbreeding5,0.764150943
KR,2005,Female,mean_inbreeding1,0.083333333
KR,2005,Female,mean_inbreeding2,0.208333333
KR,2005,Female,mean_inbreeding3,0.083333333
KR,2005,Female,mean_inbreeding4,0.208333333
KR,2005,Female,mean_inbreeding5,0.791666667
KR,2006,Male,mean_inbreeding1,0.104347826
KR,2006,Male,mean_inbreeding2,0.191304348
KR,2006,Male,mean_inbreeding3,0.12173913
KR,2006,Male,mean_inbreeding4,0.208695652
KR,2006,Male,mean_inbreeding5,0.791304348
KR,2006,Female,mean_inbreeding1,0
KR,2006,Female,mean_inbreeding2,0.1875
KR,2006,Female,mean_inbreeding3,0
KR,2006,Female,mean_inbreeding4,0.1875
KR,2006,Female,mean_inbreeding5,0.8125
KR,2007,Male,mean_inbreeding1,0.031746032
KR,2007,Male,mean_inbreeding2,0.111111111
KR,2007,Male,mean_inbreeding3,0.126984127
KR,2007,Male,mean_inbreeding4,0.206349206
KR,2007,Male,mean_inbreeding5,0.793650794
KR,2007,Female,mean_inbreeding1,0.142857143
KR,2007,Female,mean_inbreeding2,0.178571429
KR,2007,Female,mean_inbreeding3,0.321428571
KR,2007,Female,mean_inbreeding4,0.357142857
KR,2007,Female,mean_inbreeding5,0.642857143
KR,2008,Male,mean_inbreeding1,0.104761905
KR,2008,Male,mean_inbreeding2,0.19047619
KR,2008,Male,mean_inbreeding3,0.152380952
KR,2008,Male,mean_inbreeding4,0.238095238
KR,2008,Male,mean_inbreeding5,0.761904762
KR,2008,Female,mean_inbreeding1,0.111111111
KR,2008,Female,mean_inbreeding2,0.277777778
KR,2008,Female,mean_inbreeding3,0.166666667
KR,2008,Female,mean_inbreeding4,0.333333333
KR,2008,Female,mean_inbreeding5,0.666666667
KR,2009,Male,mean_inbreeding1,0.069565217
KR,2009,Male,mean_inbreeding2,0.086956522
KR,2009,Male,mean_inbreeding3,0.095652174
KR,2009,Male,mean_inbreeding4,0.113043478
KR,2009,Male,mean_inbreeding5,0.886956522
KR,2009,Female,mean_inbreeding1,0.088235294
KR,2009,Female,mean_inbreeding2,0.117647059
KR,2009,Female,mean_inbreeding3,0.147058824
KR,2009,Female,mean_inbreeding4,0.176470588
KR,2009,Female,mean_inbreeding5,0.823529412
KR,2010,Male,mean_inbreeding1,0.086956522
KR,2010,Male,mean_inbreeding2,0.142857143
KR,2010,Male,mean_inbreeding3,0.149068323
KR,2010,Male,mean_inbreeding4,0.204968944
KR,2010,Male,mean_inbreeding5,0.795031056
KR,2010,Female,mean_inbreeding1,0.052631579
KR,2010,Female,mean_inbreeding2,0.105263158
KR,2010,Female,mean_inbreeding3,0.184210526
KR,2010,Female,mean_inbreeding4,0.236842105
KR,2010,Female,mean_inbreeding5,0.763157895
KR,2011,Male,mean_inbreeding1,0.09569378
KR,2011,Male,mean_inbreeding2,0.14354067
KR,2011,Male,mean_inbreeding3,0.162679426
KR,2011,Male,mean_inbreeding4,0.210526316
KR,2011,Male,mean_inbreeding5,0.789473684
KR,2011,Female,mean_inbreeding1,0.036363636
KR,2011,Female,mean_inbreeding2,0.109090909
KR,2011,Female,mean_inbreeding3,0.127272727
KR,2011,Female,mean_inbreeding4,0.2
KR,2011,Female,mean_inbreeding5,0.8
KR,2012,Male,mean_inbreeding1,0.069444444
KR,2012,Male,mean_inbreeding2,0.143518519
KR,2012,Male,mean_inbreeding3,0.106481481
KR,2012,Male,mean_inbreeding4,0.180555556
KR,2012,Male,mean_inbreeding5,0.819444444
KR,2012,Female,mean_inbreeding1,0.06
KR,2012,Female,mean_inbreeding2,0.14
KR,2012,Female,mean_inbreeding3,0.18
KR,2012,Female,mean_inbreeding4,0.26
KR,2012,Female,mean_inbreeding5,0.74
KR,2013,Male,mean_inbreeding1,0.085308057
KR,2013,Male,mean_inbreeding2,0.161137441
KR,2013,Male,mean_inbreeding3,0.151658768
KR,2013,Male,mean_inbreeding4,0.227488152
KR,2013,Male,mean_inbreeding5,0.772511848
KR,2013,Female,mean_inbreeding1,0.05
KR,2013,Female,mean_inbreeding2,0.1
KR,2013,Female,mean_inbreeding3,0.175
KR,2013,Female,mean_inbreeding4,0.225
KR,2013,Female,mean_inbreeding5,0.775
KR,2014,Male,mean_inbreeding1,0.06185567
KR,2014,Male,mean_inbreeding2,0.097938144
KR,2014,Male,mean_inbreeding3,0.134020619
KR,2014,Male,mean_inbreeding4,0.170103093
KR,2014,Male,mean_inbreeding5,0.829896907
KR,2014,Female,mean_inbreeding1,0.035087719
KR,2014,Female,mean_inbreeding2,0.035087719
KR,2014,Female,mean_inbreeding3,0.140350877
KR,2014,Female,mean_inbreeding4,0.140350877
KR,2014,Female,mean_inbreeding5,0.859649123
KR,2015,Male,mean_inbreeding1,0.065789474
KR,2015,Male,mean_inbreeding2,0.122807018
KR,2015,Male,mean_inbreeding3,0.149122807
KR,2015,Male,mean_inbreeding4,0.206140351
KR,2015,Male,mean_inbreeding5,0.793859649
KR,2015,Female,mean_inbreeding1,0.048387097
KR,2015,Female,mean_inbreeding2,0.080645161
KR,2015,Female,mean_inbreeding3,0.177419355
KR,2015,Female,mean_inbreeding4,0.209677419
KR,2015,Female,mean_inbreeding5,0.790322581
KR,2016,Male,mean_inbreeding1,0.070175439
KR,2016,Male,mean_inbreeding2,0.109649123
KR,2016,Male,mean_inbreeding3,0.162280702
KR,2016,Male,mean_inbreeding4,0.201754386
KR,2016,Male,mean_inbreeding5,0.798245614
KR,2016,Female,mean_inbreeding1,0.096774194
KR,2016,Female,mean_inbreeding2,0.129032258
KR,2016,Female,mean_inbreeding3,0.274193548
KR,2016,Female,mean_inbreeding4,0.306451613
KR,2016,Female,mean_inbreeding5,0.693548387
KR,2017,Male,mean_inbreeding1,0.087866109
KR,2017,Male,mean_inbreeding2,0.138075314
KR,2017,Male,mean_inbreeding3,0.213389121
KR,2017,Male,mean_inbreeding4,0.263598326
KR,2017,Male,mean_inbreeding5,0.736401674
KR,2017,Female,mean_inbreeding1,0.10989011
KR,2017,Female,mean_inbreeding2,0.153846154
KR,2017,Female,mean_inbreeding3,0.252747253
KR,2017,Female,mean_inbreeding4,0.296703297
KR,2017,Female,mean_inbreeding5,0.703296703
KR,2018,Male,mean_inbreeding1,0.082987552
KR,2018,Male,mean_inbreeding2,0.128630705
KR,2018,Male,mean_inbreeding3,0.186721992
KR,2018,Male,mean_inbreeding4,0.232365145
KR,2018,Male,mean_inbreeding5,0.767634855
KR,2018,Female,mean_inbreeding1,0.134328358
KR,2018,Female,mean_inbreeding2,0.208955224
KR,2018,Female,mean_inbreeding3,0.253731343
KR,2018,Female,mean_inbreeding4,0.328358209
KR,2018,Female,mean_inbreeding5,0.671641791
KR,2019,Male,mean_inbreeding1,0.113821138
KR,2019,Male,mean_inbreeding2,0.150406504
KR,2019,Male,mean_inbreeding3,0.243902439
KR,2019,Male,mean_inbreeding4,0.280487805
KR,2019,Male,mean_inbreeding5,0.719512195
KR,2019,Female,mean_inbreeding1,0.084745763
KR,2019,Female,mean_inbreeding2,0.101694915
KR,2019,Female,mean_inbreeding3,0.288135593
KR,2019,Female,mean_inbreeding4,0.305084746
KR,2019,Female,mean_inbreeding5,0.694915254
KR,2020,Male,mean_inbreeding1,0.126582278
KR,2020,Male,mean_inbreeding2,0.168776371
KR,2020,Male,mean_inbreeding3,0.274261603
KR,2020,Male,mean_inbreeding4,0.316455696
KR,2020,Male,mean_inbreeding5,0.683544304
KR,2020,Female,mean_inbreeding1,0.063492063
KR,2020,Female,mean_inbreeding2,0.142857143
KR,2020,Female,mean_inbreeding3,0.26984127
KR,2020,Female,mean_inbreeding4,0.349206349
KR,2020,Female,mean_inbreeding5,0.650793651
KR,2021,Male,mean_inbreeding1,0.104545455
KR,2021,Male,mean_inbreeding2,0.163636364
KR,2021,Male,mean_inbreeding3,0.236363636
KR,2021,Male,mean_inbreeding4,0.295454545
KR,2021,Male,mean_inbreeding5,0.704545455
KR,2021,Female,mean_inbreeding1,0.079365079
KR,2021,Female,mean_inbreeding2,0.079365079
KR,2021,Female,mean_inbreeding3,0.317460317
KR,2021,Female,mean_inbreeding4,0.317460317
KR,2021,Female,mean_inbreeding5,0.682539683
KR,2022,Male,mean_inbreeding1,0.097826087
KR,2022,Male,mean_inbreeding2,0.130434783
KR,2022,Male,mean_inbreeding3,0.293478261
KR,2022,Male,mean_inbreeding4,0.326086957
KR,2022,Male,mean_inbreeding5,0.673913043
KR,2022,Female,mean_inbreeding1,0.038461538
KR,2022,Female,mean_inbreeding2,0.115384615
KR,2022,Female,mean_inbreeding3,0.346153846
KR,2022,Female,mean_inbreeding4,0.423076923
KR,2022,Female,mean_inbreeding5,0.576923077
MY,1975,Male,mean_inbreeding1,0
MY,1975,Male,mean_inbreeding2,0
MY,1975,Male,mean_inbreeding3,0
MY,1975,Male,mean_inbreeding4,0
MY,1975,Male,mean_inbreeding5,1
MY,1976,Male,mean_inbreeding1,0
MY,1976,Male,mean_inbreeding2,0
MY,1976,Male,mean_inbreeding3,0
MY,1976,Male,mean_inbreeding4,0
MY,1976,Male,mean_inbreeding5,1
MY,1977,Male,mean_inbreeding1,0
MY,1977,Male,mean_inbreeding2,0
MY,1977,Male,mean_inbreeding3,0
MY,1977,Male,mean_inbreeding4,0
MY,1977,Male,mean_inbreeding5,1
MY,1978,Male,mean_inbreeding1,0
MY,1978,Male,mean_inbreeding2,0
MY,1978,Male,mean_inbreeding3,0
MY,1978,Male,mean_inbreeding4,0
MY,1978,Male,mean_inbreeding5,1
MY,1979,Male,mean_inbreeding1,0
MY,1979,Male,mean_inbreeding2,0.2
MY,1979,Male,mean_inbreeding3,0
MY,1979,Male,mean_inbreeding4,0.2
MY,1979,Male,mean_inbreeding5,0.8
MY,1980,Male,mean_inbreeding1,0
MY,1980,Male,mean_inbreeding2,0
MY,1980,Male,mean_inbreeding3,0
MY,1980,Male,mean_inbreeding4,0
MY,1980,Male,mean_inbreeding5,1
MY,1980,Female,mean_inbreeding1,0
MY,1980,Female,mean_inbreeding2,0
MY,1980,Female,mean_inbreeding3,0
MY,1980,Female,mean_inbreeding4,0
MY,1980,Female,mean_inbreeding5,1
MY,1981,Male,mean_inbreeding1,0
MY,1981,Male,mean_inbreeding2,0.25
MY,1981,Male,mean_inbreeding3,0.25
MY,1981,Male,mean_inbreeding4,0.5
MY,1981,Male,mean_inbreeding5,0.5
MY,1982,Male,mean_inbreeding1,0
MY,1982,Male,mean_inbreeding2,0
MY,1982,Male,mean_inbreeding3,0
MY,1982,Male,mean_inbreeding4,0
MY,1982,Male,mean_inbreeding5,1
MY,1982,Female,mean_inbreeding1,0
MY,1982,Female,mean_inbreeding2,0
MY,1982,Female,mean_inbreeding3,0
MY,1982,Female,mean_inbreeding4,0
MY,1982,Female,mean_inbreeding5,1
MY,1983,Male,mean_inbreeding1,0
MY,1983,Male,mean_inbreeding2,0.125
MY,1983,Male,mean_inbreeding3,0.25
MY,1983,Male,mean_inbreeding4,0.375
MY,1983,Male,mean_inbreeding5,0.625
MY,1983,Female,mean_inbreeding1,0
MY,1983,Female,mean_inbreeding2,0
MY,1983,Female,mean_inbreeding3,0
MY,1983,Female,mean_inbreeding4,0
MY,1983,Female,mean_inbreeding5,1
MY,1984,Male,mean_inbreeding1,0
MY,1984,Male,mean_inbreeding2,0
MY,1984,Male,mean_inbreeding3,0
MY,1984,Male,mean_inbreeding4,0
MY,1984,Male,mean_inbreeding5,1
MY,1984,Female,mean_inbreeding1,0
MY,1984,Female,mean_inbreeding2,0
MY,1984,Female,mean_inbreeding3,0
MY,1984,Female,mean_inbreeding4,0
MY,1984,Female,mean_inbreeding5,1
MY,1985,Male,mean_inbreeding1,0
MY,1985,Male,mean_inbreeding2,0.166666667
MY,1985,Male,mean_inbreeding3,0
MY,1985,Male,mean_inbreeding4,0.166666667
MY,1985,Male,mean_inbreeding5,0.833333333
MY,1986,Male,mean_inbreeding1,0
MY,1986,Male,mean_inbreeding2,0.25
MY,1986,Male,mean_inbreeding3,0
MY,1986,Male,mean_inbreeding4,0.25
MY,1986,Male,mean_inbreeding5,0.75
MY,1986,Female,mean_inbreeding1,0
MY,1986,Female,mean_inbreeding2,0.333333333
MY,1986,Female,mean_inbreeding3,0
MY,1986,Female,mean_inbreeding4,0.333333333
MY,1986,Female,mean_inbreeding5,0.666666667
MY,1987,Male,mean_inbreeding1,0
MY,1987,Male,mean_inbreeding2,0.3
MY,1987,Male,mean_inbreeding3,0
MY,1987,Male,mean_inbreeding4,0.3
MY,1987,Male,mean_inbreeding5,0.7
MY,1988,Male,mean_inbreeding1,0
MY,1988,Male,mean_inbreeding2,0.111111111
MY,1988,Male,mean_inbreeding3,0.222222222
MY,1988,Male,mean_inbreeding4,0.333333333
MY,1988,Male,mean_inbreeding5,0.666666667
MY,1988,Female,mean_inbreeding1,0
MY,1988,Female,mean_inbreeding2,0
MY,1988,Female,mean_inbreeding3,0.2
MY,1988,Female,mean_inbreeding4,0.2
MY,1988,Female,mean_inbreeding5,0.8
MY,1989,Male,mean_inbreeding1,0
MY,1989,Male,mean_inbreeding2,0
MY,1989,Male,mean_inbreeding3,0
MY,1989,Male,mean_inbreeding4,0
MY,1989,Male,mean_inbreeding5,1
MY,1989,Female,mean_inbreeding1,0
MY,1989,Female,mean_inbreeding2,0.5
MY,1989,Female,mean_inbreeding3,0
MY,1989,Female,mean_inbreeding4,0.5
MY,1989,Female,mean_inbreeding5,0.5
MY,1990,Male,mean_inbreeding1,0.090909091
MY,1990,Male,mean_inbreeding2,0.272727273
MY,1990,Male,mean_inbreeding3,0.090909091
MY,1990,Male,mean_inbreeding4,0.272727273
MY,1990,Male,mean_inbreeding5,0.727272727
MY,1990,Female,mean_inbreeding1,0
MY,1990,Female,mean_inbreeding2,0
MY,1990,Female,mean_inbreeding3,0
MY,1990,Female,mean_inbreeding4,0
MY,1990,Female,mean_inbreeding5,1
MY,1991,Male,mean_inbreeding1,0
MY,1991,Male,mean_inbreeding2,0.066666667
MY,1991,Male,mean_inbreeding3,0
MY,1991,Male,mean_inbreeding4,0.066666667
MY,1991,Male,mean_inbreeding5,0.933333333
MY,1991,Female,mean_inbreeding1,0
MY,1991,Female,mean_inbreeding2,0
MY,1991,Female,mean_inbreeding3,0
MY,1991,Female,mean_inbreeding4,0
MY,1991,Female,mean_inbreeding5,1
MY,1992,Male,mean_inbreeding1,0
MY,1992,Male,mean_inbreeding2,0.133333333
MY,1992,Male,mean_inbreeding3,0.133333333
MY,1992,Male,mean_inbreeding4,0.266666667
MY,1992,Male,mean_inbreeding5,0.733333333
MY,1992,Female,mean_inbreeding1,0
MY,1992,Female,mean_inbreeding2,0.25
MY,1992,Female,mean_inbreeding3,0
MY,1992,Female,mean_inbreeding4,0.25
MY,1992,Female,mean_inbreeding5,0.75
MY,1993,Male,mean_inbreeding1,0.066666667
MY,1993,Male,mean_inbreeding2,0.133333333
MY,1993,Male,mean_inbreeding3,0.333333333
MY,1993,Male,mean_inbreeding4,0.4
MY,1993,Male,mean_inbreeding5,0.6
MY,1993,Female,mean_inbreeding1,0
MY,1993,Female,mean_inbreeding2,0.222222222
MY,1993,Female,mean_inbreeding3,0.333333333
MY,1993,Female,mean_inbreeding4,0.555555556
MY,1993,Female,mean_inbreeding5,0.444444444
MY,1994,Male,mean_inbreeding1,0
MY,1994,Male,mean_inbreeding2,0.090909091
MY,1994,Male,mean_inbreeding3,0
MY,1994,Male,mean_inbreeding4,0.090909091
MY,1994,Male,mean_inbreeding5,0.909090909
MY,1994,Female,mean_inbreeding1,0
MY,1994,Female,mean_inbreeding2,0
MY,1994,Female,mean_inbreeding3,0.2
MY,1994,Female,mean_inbreeding4,0.2
MY,1994,Female,mean_inbreeding5,0.8
MY,1995,Male,mean_inbreeding1,0
