author_id,author_gender,author_academic_age,field_id,field,domain_id,domain,orcid,last_institution_id,last_institution_name,last_institution_country,last_institution_type,degree_institution_name,degree_institution_id,degree_institution_country,degree_institution_type,last_degree,graduate_year,degree_rank_type,us_top_degree_inst100,last_flow_year,institution_name,QS_2025,USNews_2025,THE_2025,ARWU_2024,rank_mean,is_inbred,rank_type
5019296552,Male,32,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0001-5581-2354,71270174,Victoria University,AU,education,Western General Hospital,2800150677,GB,healthcare,phd,1998,3,0,2005,Victoria University,741,730,427,,632.6666667,0,3
5008070782,Female,27,32,Psychology,2,Social Sciences,0000-0003-1026-1362,51556381,University of Virginia,US,education,"University of California, San Diego",36258959,US,education,phd,2004,1,0,2014,University of Virginia,297,125,163,296,220.25,0,2
5013175917,Male,38,14,"Business, Management and Accounting",2,Social Sciences,0000-0003-1120-1177,63966007,Massachusetts Institute of Technology,US,education,University of Iowa,126307644,US,education,phd,1986,1,0,1995,Massachusetts Institute of Technology,1,2,2,3,2,0,1
5007260460,Male,63,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0001-7078-9455,114027177,University of North Carolina at Chapel Hill,US,education,National Institute of Neurological Disorders and Stroke,4210110767,US,facility,phd,1993,3,0,2003,University of North Carolina at Chapel Hill,155,47,70,35,76.75,0,1
5070195520,Female,38,22,Engineering,3,Physical Sciences,0000-0001-8093-9787,82951845,RMIT University,AU,education,Nanjing Institute of Technology,2799736854,CN,education,phd,1988,3,0,2002,RMIT University,123,195,290,341,237.25,0,2
5035244550,Female,34,28,Neuroscience,1,Life Sciences,0000-0002-5904-1240,114457229,University of Geneva,CH,education,Massachusetts Institute of Technology,63966007,US,education,phd,1992,1,0,2012,University of Geneva,155,119,171,58,125.75,0,1
5072548101,Male,60,14,"Business, Management and Accounting",2,Social Sciences,0000-0002-2440-3117,180923762,University of Cologne,DE,education,University of Houston,44461941,US,education,phd,1999,2,0,2006,University of Cologne,285,241,157,170,213.25,0,2
5055401131,Female,38,27,Medicine,4,Health Sciences,0000-0002-1593-3933,57206974,New York University,US,education,New England Research Institutes,4210098573,US,facility,phd,2009,3,0,2020,New York University,43,32,33,31,34.75,0,1
5025805979,Male,30,16,Chemistry,3,Physical Sciences,0000-0003-3352-4532,20089843,Princeton University,US,education,"University of California, Irvine",204250578,US,education,phd,1991,2,0,2007,Princeton University,22,18,4,7,12.75,0,1
5021164241,Female,40,28,Neuroscience,1,Life Sciences,0000-0002-1532-5081,161318765,"University of California, Los Angeles",US,education,San Francisco VA Medical Center,1315708478,US,healthcare,phd,1994,3,0,1996,"University of California, Los Angeles",42,11,18,15,21.5,0,1
5020677883,Male,41,11,Agricultural and Biological Sciences,1,Life Sciences,0000-0002-1022-6623,154570441,"University of California, Santa Barbara",US,education,"University of California, Berkeley",95457486,US,education,phd,1987,1,0,1996,"University of California, Santa Barbara",178,89,67,64,99.5,0,1
5003974917,Male,26,31,Physics and Astronomy,3,Physical Sciences,0000-0002-8916-2545,241749,University of Cambridge,GB,education,Harvard University,136199984,US,education,phd,2005,1,0,2013,University of Cambridge,5,6,5,4,5,0,1
5081247408,Female,34,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-6428-5936,39534123,Gwangju Institute of Science and Technology,KR,education,Catholic University of Daegu,39705031,KR,education,phd,2015,3,0,2021,Gwangju Institute of Science and Technology,359,1055,463,,625.6666667,0,3
5011763288,Male,34,22,Engineering,3,Physical Sciences,0000-0001-9827-6061,241749,University of Cambridge,GB,education,ETH Zurich,35440088,CH,education,phd,1995,3,0,1997,University of Cambridge,5,6,5,4,5,0,1
5044618645,Male,39,18,Decision Sciences,2,Social Sciences,0000-0001-9846-4249,97018004,Stanford University,US,education,Northwestern University,111979921,US,education,phd,1988,1,0,1999,Stanford University,6,3,6,2,4.25,0,1
5027431988,Male,11,33,Social Sciences,2,Social Sciences,0000-0002-5732-7464,16269868,Santa Clara University,US,education,Columbia University,78577930,US,education,phd,2017,1,0,2024,Santa Clara University,,1631,,,1631,0,4
5056303400,Male,35,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-8020-6804,36258959,"University of California, San Diego",US,education,"University of California, San Francisco",180670191,US,education,phd,1996,2,0,2006,"University of California, San Diego",72,21,34,18,36.25,0,1
5035401574,Female,45,32,Psychology,2,Social Sciences,0000-0002-8638-4337,170201317,University of Pittsburgh,US,education,University of Pittsburgh,170201317,US,education,phd,2006,2,0,2007,University of Pittsburgh,275,50,141,90,139,1,1
5015660984,Male,34,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-9558-0620,84218800,"University of California, Davis",US,education,Vanderbilt University,200719446,US,education,phd,2007,1,0,2019,"University of California, Davis",130,89,62,105,96.5,0,1
5017057954,Female,22,27,Medicine,4,Health Sciences,0000-0003-3434-0022,97565354,University of Lausanne,CH,education,Autonomous University of Madrid,63634437,ES,education,phd,2002,3,0,2018,University of Lausanne,224,175,134,133,166.5,0,1
5026057711,Male,47,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-8373-7379,177639307,University of Dundee,GB,education,Heriot-Watt University,32062511,GB,education,phd,1974,3,0,1978,University of Dundee,418,362,306,419,376.25,0,2
5020606836,Male,60,25,Materials Science,3,Physical Sciences,0000-0002-2189-1485,189158943,University of Milan,IT,education,University of Padua,138689650,IT,education,phd,2011,3,0,2023,University of Milan,285,146,309,180,230,0,2
5034259217,Male,65,33,Social Sciences,2,Social Sciences,0000-0002-8868-7067,1174212,University of Southern California,US,education,University of Mannheim,177802217,DE,education,phd,1980,3,0,2013,University of Southern California,125,79,72,62,84.5,0,1
5066463520,Male,28,32,Psychology,2,Social Sciences,0000-0003-2330-1802,36258959,"University of California, San Diego",US,education,University of Michigan–Flint,4210092198,US,education,phd,1997,3,0,2003,"University of California, San Diego",72,21,34,18,36.25,0,1
5032238990,Male,45,17,Computer Science,3,Physical Sciences,0000-0001-9940-5929,86987016,KTH Royal Institute of Technology,SE,education,Lund University,187531555,SE,education,phd,1997,3,0,2001,KTH Royal Institute of Technology,74,251,95,216,159,0,1
5024467119,Male,29,21,Energy,3,Physical Sciences,0000-0002-9288-3407,84218800,"University of California, Davis",US,education,Carl von Ossietzky Universität Oldenburg,129877168,DE,education,phd,1997,3,0,2002,"University of California, Davis",130,89,62,106,96.75,0,1
5051436303,Female,23,16,Chemistry,3,Physical Sciences,0000-0002-0962-9644,130701444,Georgia Institute of Technology,US,education,Vanderbilt University,200719446,US,education,phd,2005,1,0,2010,Georgia Institute of Technology,114,70,40,179,100.75,0,1
5082335004,Male,44,23,Environmental Science,3,Physical Sciences,0000-0002-3693-2948,71999127,Universitat de Barcelona,ES,education,University of Macedonia,192756129,GR,education,phd,1976,3,0,1983,Universitat de Barcelona,165,79,149,151,136,0,1
5049120533,Male,53,22,Engineering,3,Physical Sciences,0000-0002-1043-3489,63966007,Massachusetts Institute of Technology,US,education,Stanford University,97018004,US,education,phd,2008,1,0,2013,Massachusetts Institute of Technology,1,2,2,3,2,0,1
5021840932,Female,19,16,Chemistry,3,Physical Sciences,0000-0003-0968-6662,39555362,University of Warwick,GB,education,Friedrich Schiller University Jena,76198965,DE,education,phd,2009,3,0,2010,University of Warwick,69,172,106,105,113,0,1
5056425006,Male,52,32,Psychology,2,Social Sciences,0000-0002-9281-3687,55732556,Arizona State University,US,education,University of Michigan–Flint,4210092198,US,education,phd,1974,3,0,2008,Arizona State University,200,179,242,161,195.5,0,1
5090542048,Male,27,32,Psychology,2,Social Sciences,0000-0002-7704-4904,103163165,Florida State University,US,education,University of Wisconsin–Madison,135310074,US,education,phd,2003,1,0,2004,Florida State University,573,305,333,346,389.25,0,2
5037839028,Male,26,30,"Pharmacology, Toxicology and Pharmaceutics",1,Life Sciences,0000-0002-7221-2630,71052956,University of Reading,GB,education,Al-Farabi Kazakh National University,185571130,KZ,education,phd,2000,3,0,2005,University of Reading,172,378,208,494,313,0,2
5083506387,Male,21,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0001-9622-1630,97018004,Stanford University,US,education,Michigan State University,87216513,US,education,phd,2004,1,0,2005,Stanford University,6,3,6,2,4.25,0,1
5036195107,Male,48,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-8615-4224,83399316,Rockefeller University,US,education,Princeton University,20089843,US,education,phd,1984,1,0,1989,Rockefeller University,,94,,29,61.5,0,1
5044663686,Male,28,27,Medicine,4,Health Sciences,0000-0002-0099-3909,205783295,Cornell University,US,education,California Institute of Technology,122411786,US,education,phd,2003,1,0,2020,Cornell University,16,19,20,12,16.75,0,1
5025865647,Male,41,27,Medicine,4,Health Sciences,0000-0002-7334-5400,170201317,University of Pittsburgh,US,education,Ross University School of Medicine,4210122525,BB,education,phd,1981,3,0,1992,University of Pittsburgh,275,50,141,90,139,0,1
5027910163,Male,15,27,Medicine,4,Health Sciences,0000-0002-4900-3371,97018004,Stanford University,US,education,The University of Texas MD Anderson Cancer Center,1343551460,US,healthcare,phd,2016,2,0,2018,Stanford University,6,3,6,2,4.25,0,1
5042075687,Male,25,23,Environmental Science,3,Physical Sciences,0000-0003-0790-6545,84884186,Newcastle University,GB,education,University of Leicester,153648349,GB,education,phd,2005,3,0,2007,Newcastle University,129,159,157,251,174,0,1
5023633559,Female,23,27,Medicine,4,Health Sciences,0000-0003-4872-2902,170897317,Duke University,US,education,"University of California, Santa Cruz",185103710,US,education,phd,2005,1,0,2007,Duke University,61,26,27,39,38.25,0,1
5064340926,Male,43,19,Earth and Planetary Sciences,3,Physical Sciences,0000-0003-3432-2297,154570441,"University of California, Santa Barbara",US,education,Oregon State University,131249849,US,education,phd,1987,2,0,1992,"University of California, Santa Barbara",178,89,67,64,99.5,0,1
5073623148,Female,28,19,Earth and Planetary Sciences,3,Physical Sciences,0000-0003-2951-0066,17626003,University of Rhode Island,US,education,University of Washington,201448701,US,education,phd,2003,2,0,2007,University of Rhode Island,1001,749,903,896,887.25,0,3
5052145058,Male,47,27,Medicine,4,Health Sciences,0000-0002-9217-3982,20388574,SUNY Upstate Medical University,US,education,University of Iowa,126307644,US,education,phd,1982,1,0,2004,SUNY Upstate Medical University,,902,,,902,0,3
5083397861,Male,37,23,Environmental Science,3,Physical Sciences,0000-0001-8290-6276,154570441,"University of California, Santa Barbara",US,education,Leiden University,121797337,NL,education,phd,2004,3,0,2010,"University of California, Santa Barbara",178,89,67,64,99.5,0,1
5089592481,Male,26,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-8008-7200,44854399,University of Southern Mississippi,US,education,Monash University,56590836,AU,education,phd,1999,3,0,2005,University of Southern Mississippi,,1601,,,1601,0,4
5059442199,Female,27,11,Agricultural and Biological Sciences,1,Life Sciences,0000-0002-7563-7634,189158943,University of Milan,IT,education,University of Milan,189158943,IT,education,phd,2000,3,0,2002,University of Milan,285,146,346,151,232,1,2
5028441474,Male,21,17,Computer Science,3,Physical Sciences,0000-0001-6938-9948,23946033,University of Tehran,IR,education,University of Tehran,23946033,IR,education,phd,2020,3,0,2021,University of Tehran,368,275,402,406,362.75,1,2
5024304834,Male,32,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-5318-7601,97565354,University of Lausanne,CH,education,Bangor University,161548249,GB,education,phd,1993,3,0,1995,University of Lausanne,224,175,134,130,165.75,0,1
5083310380,Female,46,16,Chemistry,3,Physical Sciences,0000-0002-4492-0832,123387679,Uppsala University,SE,education,Stockholm University,161593684,SE,education,phd,2013,3,0,2019,Uppsala University,103,150,130,88,117.75,0,1
5057779423,Female,31,36,Health Professions,4,Health Sciences,0000-0001-5784-8895,165779595,University of Melbourne,AU,education,University of Melbourne,165779595,AU,education,phd,1998,3,0,2020,University of Melbourne,13,27,39,37,29,1,1
5054518852,Male,57,22,Engineering,3,Physical Sciences,0000-0003-0222-5222,141945490,University of British Columbia,CA,education,Brooklyn College,83041322,US,education,phd,2002,3,0,2005,University of British Columbia,38,39,41,47,41.25,0,1
5016853551,Male,32,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-9074-3507,1174212,University of Southern California,US,education,"University of California, San Francisco",180670191,US,education,phd,1995,2,0,2011,University of Southern California,125,79,72,62,84.5,0,1
5053761444,Female,35,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0001-6379-8601,63966007,Massachusetts Institute of Technology,US,education,Kurume University,105296287,JP,education,phd,1984,3,0,2023,Massachusetts Institute of Technology,1,2,2,3,2,0,1
5082136054,Female,21,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-9637-2962,78577930,Columbia University,US,education,Ghana College of Physicians and Surgeons,4210129436,GH,education,phd,1999,3,0,2004,Columbia University,34,9,18,8,17.25,0,1
5023792818,Male,51,25,Materials Science,3,Physical Sciences,0000-0003-0760-3421,79576946,University of Pennsylvania,US,education,Newcastle University,84884186,GB,education,phd,2007,3,0,2008,University of Pennsylvania,11,14,14,14,13.25,0,1
5002348069,Male,51,33,Social Sciences,2,Social Sciences,0000-0003-2252-8511,153230381,Charles Sturt University,AU,education,University of East Anglia,1118541,GB,education,phd,1976,3,0,2005,Charles Sturt University,851,917,997,906,917.75,0,3
5085356105,Male,46,25,Materials Science,3,Physical Sciences,0000-0003-3668-7767,33213144,University of Florida,US,education,Kansas State University,189590672,US,education,phd,1983,2,0,1990,University of Florida,215,106,130,106,139.25,0,1
5016978421,Male,35,27,Medicine,4,Health Sciences,0000-0002-1635-6082,197347611,Korea University,KR,education,Seoul National University,139264467,KR,education,phd,2001,3,0,2014,Korea University,67,300,189,291,211.75,0,2
5016901394,Male,60,27,Medicine,4,Health Sciences,0000-0002-8034-4529,141596103,University of Lisbon,PT,education,Instituto Gulbenkian de Ciência,48057805,PT,education,phd,1991,3,0,2003,University of Lisbon,260,225,432,238,288.75,0,2
